order_in,Order ID,Order Date,Ship Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit,CoGS,ship_mode_id
4359,CA-2017-162565,2017-12-11,2017-12-11,RR-19315,FUR-FU-10004306,77.72,1,0.6,-66.062,143.78199999999998,4
4360,CA-2017-162565,2017-12-11,2017-12-11,RR-19315,FUR-CH-10003973,520.464,2,0.3,-14.8704,535.3344000000001,4
4361,CA-2016-127642,2016-05-21,2016-05-23,CP-12340,OFF-PA-10000565,111.96,2,0.0,54.8604,57.099599999999995,3
4362,US-2017-163195,2017-02-17,2017-02-21,LL-16840,TEC-PH-10003875,29.16,3,0.0,8.4564,20.7036,1
4363,CA-2017-111332,2017-05-20,2017-05-22,NC-18340,OFF-AR-10001953,131.94,3,0.0,35.6238,96.3162,1
4364,CA-2017-111332,2017-05-20,2017-05-22,NC-18340,OFF-AR-10001374,25.92,4,0.0,8.2944,17.625600000000002,1
4365,CA-2017-111332,2017-05-20,2017-05-22,NC-18340,OFF-ST-10003816,704.76,4,0.0,162.0948,542.6652,1
4366,CA-2017-111332,2017-05-20,2017-05-22,NC-18340,OFF-FA-10001843,7.41,3,0.0,3.4827,3.9273000000000002,1
4367,CA-2017-111332,2017-05-20,2017-05-22,NC-18340,OFF-AR-10000657,21.5,10,0.0,7.095,14.405000000000001,1
4368,CA-2017-117044,2017-09-11,2017-09-13,HA-14920,OFF-FA-10000936,10.528,4,0.2,3.29,7.238,1
4369,CA-2017-117044,2017-09-11,2017-09-13,HA-14920,OFF-PA-10003657,20.544,6,0.2,6.42,14.124,1
4370,US-2016-165078,2016-11-05,2016-11-10,MA-17995,OFF-BI-10001989,104.9,5,0.0,50.352,54.54800000000001,2
4371,US-2016-165078,2016-11-05,2016-11-10,MA-17995,OFF-AR-10002987,39.68,2,0.0,16.2688,23.4112,2
4372,US-2016-165078,2016-11-05,2016-11-10,MA-17995,OFF-LA-10000414,51.75,5,0.0,24.84,26.91,2
4373,US-2017-169320,2017-07-23,2017-07-25,LH-16900,OFF-AR-10003602,11.68,2,0.0,5.4896,6.1903999999999995,1
4374,US-2017-169320,2017-07-23,2017-07-25,LH-16900,TEC-AC-10002550,159.75,5,0.0,11.1825,148.5675,1
4375,CA-2016-158575,2016-11-18,2016-11-24,SB-20290,OFF-AP-10002998,103.968,6,0.2,16.8948,87.0732,2
4376,CA-2014-166954,2014-04-25,2014-04-30,BT-11305,FUR-FU-10003708,303.25,5,0.0,63.6825,239.5675,2
4377,CA-2014-166954,2014-04-25,2014-04-30,BT-11305,OFF-AP-10001391,270.72,3,0.0,78.5088,192.21120000000002,2
4378,CA-2014-166954,2014-04-25,2014-04-30,BT-11305,FUR-CH-10003973,1487.04,5,0.2,148.704,1338.336,2
4379,CA-2015-140830,2015-11-30,2015-12-02,PS-18970,OFF-EN-10000461,17.48,2,0.0,8.2156,9.2644,1
4380,CA-2015-140830,2015-11-30,2015-12-02,PS-18970,OFF-EN-10002831,71.88,2,0.0,32.346,39.534,1
4381,CA-2015-152891,2015-10-25,2015-10-30,TB-21625,OFF-AR-10004648,60.45,3,0.0,16.3215,44.1285,2
4382,CA-2015-152891,2015-10-25,2015-10-30,TB-21625,FUR-TA-10001857,253.176,3,0.2,-31.647,284.823,2
4383,US-2015-122784,2015-07-20,2015-07-27,RA-19915,OFF-BI-10000546,2.88,5,0.8,-4.464,7.344,2
4384,US-2015-122784,2015-07-20,2015-07-27,RA-19915,FUR-BO-10004690,384.944,4,0.3,-126.4816,511.42560000000003,2
4385,US-2015-122784,2015-07-20,2015-07-27,RA-19915,TEC-PH-10001557,153.584,2,0.2,13.4386,140.1454,2
4386,US-2015-122784,2015-07-20,2015-07-27,RA-19915,FUR-BO-10002545,913.43,5,0.3,-52.196,965.626,2
4387,CA-2016-156811,2016-10-27,2016-11-02,BP-11095,OFF-AP-10001366,43.92,4,0.0,11.8584,32.0616,2
4388,CA-2016-156811,2016-10-27,2016-11-02,BP-11095,OFF-BI-10001628,25.032,3,0.2,7.8225,17.2095,2
4389,CA-2017-111556,2017-11-20,2017-11-22,CD-11920,OFF-PA-10003651,46.76,7,0.0,22.4448,24.315199999999997,3
4390,CA-2017-111556,2017-11-20,2017-11-22,CD-11920,FUR-BO-10003159,183.968,2,0.2,-25.2956,209.2636,3
4391,CA-2017-111556,2017-11-20,2017-11-22,CD-11920,TEC-PH-10001459,1259.97,3,0.0,327.5922,932.3778,3
4392,CA-2017-111556,2017-11-20,2017-11-22,CD-11920,OFF-AR-10004602,68.97,3,0.0,19.3116,49.6584,3
4393,CA-2016-108868,2016-09-08,2016-09-12,KB-16585,OFF-AR-10001953,70.368,2,0.2,6.1572,64.21079999999999,2
4394,CA-2016-108868,2016-09-08,2016-09-12,KB-16585,TEC-PH-10000923,59.96,5,0.2,21.7355,38.224500000000006,2
4395,CA-2014-142965,2014-07-20,2014-07-20,SW-20245,OFF-ST-10002583,25.984,1,0.2,-5.1968,31.1808,4
4396,CA-2014-142965,2014-07-20,2014-07-20,SW-20245,OFF-BI-10000977,27.36,3,0.7,-21.888,49.248000000000005,4
4397,CA-2016-148740,2016-11-15,2016-11-19,AH-10690,TEC-PH-10002549,361.376,2,0.2,27.1032,334.27279999999996,2
4398,US-2014-138758,2014-07-07,2014-07-11,JL-15835,FUR-CH-10002880,172.186,2,0.3,-46.7362,218.9222,2
4399,US-2014-138758,2014-07-07,2014-07-11,JL-15835,FUR-FU-10003039,69.008,2,0.2,12.0764,56.931599999999996,2
4400,CA-2016-131737,2016-03-17,2016-03-17,GZ-14470,OFF-EN-10003055,199.9,5,0.0,89.955,109.94500000000001,4
4401,CA-2016-131737,2016-03-17,2016-03-17,GZ-14470,OFF-AP-10002945,901.95,3,0.0,297.6435,604.3065,4
4402,CA-2016-131737,2016-03-17,2016-03-17,GZ-14470,FUR-FU-10004306,971.5,5,0.0,252.59,718.91,4
4403,CA-2016-114538,2016-12-26,2016-12-27,RC-19825,OFF-AR-10002445,11.328,2,0.2,2.5488,8.7792,3
4404,CA-2014-127936,2014-09-02,2014-09-04,CL-12565,OFF-AR-10002445,21.24,3,0.0,8.0712,13.1688,3
4405,CA-2015-164336,2015-07-05,2015-07-10,MW-18220,TEC-AC-10002345,34.8,3,0.2,2.175,32.625,2
4406,CA-2015-164336,2015-07-05,2015-07-10,MW-18220,OFF-ST-10001558,38.976,3,0.2,-2.436,41.412,2
4407,CA-2016-100041,2016-11-20,2016-11-25,BF-10975,OFF-PA-10001622,9.08,2,0.0,4.086,4.994,2
4408,CA-2016-100041,2016-11-20,2016-11-25,BF-10975,OFF-PA-10000418,314.55,3,0.0,150.984,163.566,2
4409,CA-2016-100041,2016-11-20,2016-11-25,BF-10975,OFF-BI-10000343,4.91,1,0.0,2.3077,2.6023,2
4410,US-2014-154879,2014-05-06,2014-05-11,SN-20710,OFF-LA-10004425,5.78,2,0.0,2.7166,3.0634,2
4411,US-2014-154879,2014-05-06,2014-05-11,SN-20710,OFF-AR-10001897,107.94,6,0.0,30.2232,77.7168,2
4412,CA-2014-130624,2014-06-21,2014-06-24,TB-21280,OFF-PA-10003883,19.65,3,0.0,9.039,10.610999999999999,3
4413,CA-2014-130624,2014-06-21,2014-06-24,TB-21280,TEC-PH-10003963,617.97,3,0.0,160.6722,457.29780000000005,3
4414,CA-2014-130624,2014-06-21,2014-06-24,TB-21280,OFF-AP-10001303,59.7,3,0.0,26.865,32.83500000000001,3
4415,CA-2017-132339,2017-08-19,2017-08-23,JB-15400,OFF-BI-10003925,387.99,1,0.0,182.3553,205.6347,2
4416,CA-2014-153983,2014-11-29,2014-12-06,AH-10210,TEC-PH-10004586,575.92,2,0.2,71.99,503.92999999999995,2
4417,CA-2014-153983,2014-11-29,2014-12-06,AH-10210,OFF-FA-10003495,30.4,5,0.0,15.2,15.2,2
4418,CA-2017-112900,2017-04-09,2017-04-12,KL-16645,OFF-BI-10002867,478.24,8,0.0,219.9904,258.2496,1
4419,CA-2014-160157,2014-12-20,2014-12-27,MH-17455,FUR-FU-10003773,190.848,3,0.2,-21.4704,212.31840000000003,2
4420,CA-2014-139633,2014-12-17,2014-12-24,EC-14050,OFF-BI-10002954,5.484,4,0.7,-4.0216,9.505600000000001,2
4421,CA-2015-163090,2015-11-17,2015-11-21,GH-14665,OFF-SU-10002537,40.92,5,0.2,3.069,37.851,1
4422,CA-2014-117016,2014-03-04,2014-03-09,SC-20095,OFF-AR-10001374,15.552,3,0.2,2.3328,13.219199999999999,2
4423,CA-2017-159464,2017-05-18,2017-05-19,TB-21355,OFF-AP-10001492,17.24,2,0.0,4.4824,12.757599999999998,3
4424,CA-2017-159464,2017-05-18,2017-05-19,TB-21355,FUR-BO-10003546,302.94,3,0.0,75.735,227.20499999999998,3
4425,CA-2017-159464,2017-05-18,2017-05-19,TB-21355,TEC-PH-10002185,34.75,5,0.0,15.6375,19.1125,3
4426,CA-2017-159464,2017-05-18,2017-05-19,TB-21355,OFF-BI-10000315,113.94,6,0.0,54.6912,59.248799999999996,3
4427,CA-2017-159464,2017-05-18,2017-05-19,TB-21355,TEC-PH-10002350,55.98,2,0.0,15.6744,40.3056,3
4428,US-2017-103226,2017-09-22,2017-09-28,DW-13195,OFF-PA-10002666,27.18,3,0.0,12.231,14.949,2
4429,CA-2017-119452,2017-03-21,2017-03-27,CL-12565,FUR-CH-10004495,1805.88,6,0.0,523.7052,1282.1748000000002,2
4430,CA-2017-147725,2017-09-14,2017-09-14,LT-17110,OFF-AR-10001725,70.95,3,0.0,18.447,52.503,4
4431,CA-2016-168893,2016-11-03,2016-11-08,AP-10915,OFF-FA-10002280,20.0,4,0.0,9.6,10.4,1
4432,CA-2016-168893,2016-11-03,2016-11-08,AP-10915,OFF-AR-10001770,7.98,3,0.0,2.0748,5.905200000000001,1
4433,CA-2016-168893,2016-11-03,2016-11-08,AP-10915,FUR-FU-10002885,24.1,5,0.0,9.158,14.942000000000002,1
4434,CA-2016-168893,2016-11-03,2016-11-08,AP-10915,OFF-AR-10003772,8.75,1,0.0,2.625,6.125,1
4435,CA-2016-168893,2016-11-03,2016-11-08,AP-10915,FUR-TA-10003392,842.94,3,0.0,160.1586,682.7814000000001,1
4436,CA-2016-163398,2016-05-03,2016-05-08,CB-12415,OFF-BI-10000014,2.182,1,0.8,-3.6003,5.782299999999999,2
4437,CA-2016-163398,2016-05-03,2016-05-08,CB-12415,OFF-AR-10003217,27.384,7,0.2,2.7384,24.6456,2
4438,CA-2016-163398,2016-05-03,2016-05-08,CB-12415,OFF-AP-10002403,26.406,3,0.8,-71.2962,97.7022,2
4439,CA-2016-162726,2016-12-27,2017-01-02,MT-17815,OFF-PA-10001972,10.368,2,0.2,3.6288,6.7392,2
4440,CA-2016-162726,2016-12-27,2017-01-02,MT-17815,OFF-PA-10004041,23.68,4,0.2,7.4,16.28,2
4441,US-2016-111290,2016-07-22,2016-07-26,DK-13375,TEC-AC-10004975,109.95,1,0.0,36.2835,73.66650000000001,2
4442,US-2016-111290,2016-07-22,2016-07-26,DK-13375,OFF-ST-10001932,965.85,5,0.0,135.219,830.6310000000001,2
4443,US-2016-111290,2016-07-22,2016-07-26,DK-13375,OFF-AR-10001761,29.2,5,0.0,10.512,18.688,2
4444,US-2016-111290,2016-07-22,2016-07-26,DK-13375,OFF-PA-10002262,32.4,5,0.0,15.552,16.848,2
4445,US-2014-147704,2014-11-16,2014-11-21,SR-20740,OFF-EN-10004483,78.35,5,0.0,36.8245,41.525499999999994,2
4446,US-2014-147704,2014-11-16,2014-11-21,SR-20740,OFF-PA-10003270,31.68,6,0.0,14.256,17.424,2
4447,US-2014-147704,2014-11-16,2014-11-21,SR-20740,OFF-BI-10001634,29.12,4,0.0,14.2688,14.8512,2
4448,US-2014-147704,2014-11-16,2014-11-21,SR-20740,OFF-ST-10000675,169.45,5,0.0,42.3625,127.08749999999999,2
4449,CA-2015-121965,2015-06-19,2015-06-23,LH-17155,FUR-FU-10000732,12.56,2,0.0,4.0192,8.5408,2
4450,CA-2015-121965,2015-06-19,2015-06-23,LH-17155,OFF-PA-10004355,6.48,1,0.0,3.1104,3.3696000000000006,2
4451,CA-2015-121965,2015-06-19,2015-06-23,LH-17155,OFF-EN-10000056,186.69,3,0.0,87.7443,98.9457,2
4452,CA-2016-147137,2016-07-04,2016-07-06,AA-10645,FUR-FU-10000221,25.4,5,0.0,8.636,16.764,3
4453,CA-2016-147137,2016-07-04,2016-07-06,AA-10645,OFF-EN-10003567,43.96,2,0.0,20.6612,23.2988,3
4454,CA-2016-147137,2016-07-04,2016-07-06,AA-10645,FUR-BO-10001811,1279.165,5,0.15,225.735,1053.4299999999998,3
4455,CA-2016-147137,2016-07-04,2016-07-06,AA-10645,OFF-ST-10002486,27.92,4,0.0,0.5584,27.361600000000003,3
4456,US-2015-146745,2015-09-03,2015-09-08,AS-10630,FUR-CH-10002372,129.568,2,0.2,-12.9568,142.5248,2
4457,US-2015-146745,2015-09-03,2015-09-08,AS-10630,OFF-BI-10003274,6.368,2,0.2,2.1492,4.2188,2
4458,CA-2017-115175,2017-08-07,2017-08-12,MC-17575,OFF-PA-10001878,244.55,5,0.0,114.9385,129.6115,2
4459,CA-2017-105851,2017-03-13,2017-03-20,SE-20110,OFF-SU-10002881,1332.496,2,0.2,-299.8116,1632.3076,2
4460,US-2017-125717,2017-09-28,2017-10-01,DS-13030,FUR-FU-10001979,32.776,1,0.2,3.2776,29.498400000000004,3
4461,US-2017-125717,2017-09-28,2017-10-01,DS-13030,OFF-ST-10001522,147.184,2,0.2,-29.4368,176.6208,3
4462,US-2017-125717,2017-09-28,2017-10-01,DS-13030,TEC-AC-10003657,54.384,2,0.2,1.3596,53.0244,3
4463,US-2017-125717,2017-09-28,2017-10-01,DS-13030,OFF-BI-10001718,76.776,4,0.7,-58.8616,135.6376,3
4464,US-2017-125717,2017-09-28,2017-10-01,DS-13030,OFF-PA-10003022,14.352,3,0.2,5.2026,9.1494,3
4465,US-2017-125717,2017-09-28,2017-10-01,DS-13030,OFF-AP-10000891,209.792,2,0.2,26.224,183.568,3
4466,CA-2015-163895,2015-08-07,2015-08-11,NS-18640,OFF-BI-10004970,3.304,1,0.2,1.1151,2.1889,2
4467,CA-2017-168641,2017-11-24,2017-12-01,KA-16525,OFF-AR-10003759,16.38,9,0.0,7.371,9.008999999999999,2
4468,CA-2017-168641,2017-11-24,2017-12-01,KA-16525,OFF-EN-10003001,167.96,2,0.0,78.9412,89.01880000000001,2
4469,CA-2017-168641,2017-11-24,2017-12-01,KA-16525,FUR-BO-10000780,321.568,2,0.2,-16.0784,337.64639999999997,2
4470,CA-2017-168641,2017-11-24,2017-12-01,KA-16525,OFF-PA-10001972,12.96,2,0.0,6.2208,6.739200000000001,2
4471,CA-2017-156895,2017-05-08,2017-05-12,DJ-13510,FUR-CH-10003535,128.058,3,0.3,-23.7822,151.84019999999998,2
4472,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,FUR-CH-10003774,63.686,1,0.3,-15.4666,79.1526,4
4473,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,TEC-AC-10004571,239.976,3,0.2,65.9934,173.9826,4
4474,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,FUR-TA-10004442,344.22,2,0.4,-189.321,533.541,4
4475,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,OFF-PA-10002787,15.552,3,0.2,5.4432,10.108799999999999,4
4476,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,FUR-FU-10004586,21.248,4,0.2,7.4368,13.811200000000001,4
4477,CA-2017-121300,2017-09-29,2017-09-29,MG-17680,OFF-PA-10002606,8.448,2,0.2,2.64,5.808,4
4478,CA-2017-130211,2017-10-22,2017-10-22,BD-11620,OFF-ST-10000129,333.09,3,0.0,23.3163,309.77369999999996,4
4479,CA-2017-130211,2017-10-22,2017-10-22,BD-11620,FUR-TA-10003748,248.98,2,0.0,54.7756,194.2044,4
4480,CA-2014-147235,2014-03-24,2014-03-28,CD-11920,OFF-PA-10004948,24.9,5,0.0,11.703,13.197,2
4481,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-FA-10001561,15.26,7,0.0,5.0358,10.2242,2
4482,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-AP-10002998,43.32,2,0.0,14.2956,29.0244,2
4483,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-BI-10003981,43.584,12,0.2,15.7992,27.784800000000004,2
4484,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-PA-10001725,116.28,3,0.0,56.9772,59.3028,2
4485,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-BI-10002071,9.296,2,0.2,3.0212,6.274799999999999,2
4486,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-PA-10000477,19.44,3,0.0,9.3312,10.1088,2
4487,CA-2016-109365,2016-11-03,2016-11-08,XP-21865,OFF-PA-10004359,314.55,3,0.0,150.984,163.566,2
4488,CA-2015-162621,2015-09-05,2015-09-11,CA-12055,OFF-BI-10000962,16.27,5,0.8,-25.2185,41.4885,2
4489,CA-2015-162621,2015-09-05,2015-09-11,CA-12055,OFF-SU-10003567,69.12,9,0.2,-14.688,83.808,2
4490,CA-2015-162621,2015-09-05,2015-09-11,CA-12055,OFF-BI-10003708,4.47,3,0.8,-7.8225,12.2925,2
4491,CA-2017-105921,2017-08-14,2017-08-21,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287,413.0673,2
4492,CA-2014-150798,2014-12-01,2014-12-03,JK-15730,TEC-CO-10001571,659.988,2,0.4,109.998,549.99,1
4493,CA-2014-150798,2014-12-01,2014-12-03,JK-15730,FUR-FU-10000221,8.128,2,0.2,1.4224,6.7056000000000004,1
4494,CA-2014-150798,2014-12-01,2014-12-03,JK-15730,OFF-PA-10001972,36.288,7,0.2,12.7008,23.587199999999996,1
4495,CA-2014-150798,2014-12-01,2014-12-03,JK-15730,FUR-CH-10000015,909.72,6,0.3,-51.984,961.7040000000001,1
4496,CA-2017-112753,2017-06-18,2017-06-23,CC-12670,FUR-BO-10004015,917.9235,9,0.15,75.5937,842.3298,2
4497,CA-2017-112753,2017-06-18,2017-06-23,CC-12670,OFF-PA-10002036,38.88,6,0.0,19.0512,19.8288,2
4498,CA-2017-155075,2017-12-02,2017-12-09,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624,1094.0384,2
4499,CA-2014-103401,2014-11-21,2014-11-26,GR-14560,OFF-PA-10003309,12.96,2,0.0,6.2208,6.739200000000001,2
4500,CA-2016-124814,2016-04-10,2016-04-16,FM-14215,OFF-PA-10002787,12.96,2,0.0,6.2208,6.739200000000001,2
4501,CA-2016-124814,2016-04-10,2016-04-16,FM-14215,OFF-BI-10000174,23.2,5,0.2,8.12,15.08,2
4502,CA-2014-116757,2014-06-30,2014-07-04,MS-17980,OFF-PA-10002005,25.92,5,0.2,9.072,16.848000000000003,2
4503,CA-2014-116757,2014-06-30,2014-07-04,MS-17980,OFF-FA-10002815,21.312,6,0.2,7.1928,14.119200000000001,2
4504,US-2014-138247,2014-12-24,2014-12-29,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656,156.2904,2
4505,US-2014-138247,2014-12-24,2014-12-29,BF-11170,OFF-AP-10000828,361.96,2,0.0,101.3488,260.6112,2
4506,US-2014-138247,2014-12-24,2014-12-29,BF-11170,TEC-AC-10004708,62.85,3,0.0,13.1985,49.6515,2
4507,US-2014-138247,2014-12-24,2014-12-29,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485,767.2275,2
4508,US-2014-138247,2014-12-24,2014-12-29,BF-11170,OFF-ST-10002301,20.34,1,0.0,0.2034,20.1366,2
4509,US-2014-138247,2014-12-24,2014-12-29,BF-11170,FUR-FU-10002554,23.99,1,0.0,5.5177,18.472299999999997,2
4510,CA-2017-167003,2017-05-23,2017-05-29,VS-21820,FUR-TA-10001520,171.288,3,0.2,-6.4233,177.71130000000002,2
4511,CA-2016-119935,2016-11-10,2016-11-14,KM-16225,FUR-FU-10001085,37.3,2,0.0,17.158,20.141999999999996,2
4512,CA-2016-119935,2016-11-10,2016-11-14,KM-16225,OFF-BI-10001597,81.96,2,0.0,39.3408,42.61919999999999,2
4513,CA-2016-118969,2016-10-02,2016-10-03,LP-17095,OFF-BI-10002429,54.792,6,0.7,-40.1808,94.9728,3
4514,CA-2016-145240,2016-09-06,2016-09-08,BG-11740,OFF-ST-10001590,10.784,1,0.2,0.8088,9.975200000000001,3
4515,CA-2016-120873,2016-10-27,2016-11-01,BW-11200,FUR-CH-10000847,290.98,1,0.0,75.6548,215.32520000000002,1
4516,US-2017-111920,2017-10-22,2017-10-26,PS-18970,OFF-AR-10003179,36.44,4,0.0,12.0252,24.4148,2
4517,US-2016-128678,2016-09-15,2016-09-20,RB-19570,OFF-PA-10000807,21.4,5,0.0,10.058,11.341999999999999,2
4518,US-2016-128678,2016-09-15,2016-09-20,RB-19570,OFF-BI-10002103,48.664,7,0.2,15.8158,32.848200000000006,2
4519,CA-2016-101385,2016-09-25,2016-10-01,JW-16075,OFF-AR-10004441,16.56,4,0.0,6.9552,9.6048,2
4520,CA-2017-107167,2017-06-10,2017-06-14,ND-18460,OFF-ST-10003805,1347.52,8,0.2,84.22,1263.3,2
4521,CA-2014-109491,2014-02-20,2014-02-26,LC-16930,TEC-AC-10001284,62.31,3,0.0,22.4316,39.8784,2
4522,CA-2014-109491,2014-02-20,2014-02-26,LC-16930,FUR-FU-10000221,20.32,4,0.0,6.9088,13.411200000000001,2
4523,CA-2017-105445,2017-02-20,2017-02-25,BP-11095,OFF-FA-10001229,9.432,3,0.2,3.0654,6.3666,1
4524,CA-2014-107454,2014-11-02,2014-11-06,RD-19720,OFF-LA-10001569,34.86,7,0.0,16.0356,18.8244,2
4525,CA-2014-107454,2014-11-02,2014-11-06,RD-19720,FUR-FU-10004018,89.34,6,0.0,24.1218,65.2182,2
4526,US-2017-105046,2017-07-17,2017-07-23,BE-11335,TEC-PH-10004536,269.98,2,0.0,67.495,202.485,2
4527,US-2017-105046,2017-07-17,2017-07-23,BE-11335,OFF-PA-10004353,99.9,5,0.0,47.952,51.94800000000001,2
4528,US-2017-105046,2017-07-17,2017-07-23,BE-11335,FUR-FU-10004848,39.08,4,0.0,14.4596,24.620399999999997,2
4529,CA-2017-152856,2017-09-08,2017-09-10,RS-19765,TEC-AC-10004864,116.832,4,0.2,33.5892,83.24279999999999,1
4530,CA-2016-134691,2016-11-14,2016-11-18,KC-16540,OFF-BI-10002393,2.296,2,0.8,-3.9032,6.199199999999999,2
4531,CA-2016-118759,2016-11-14,2016-11-17,MB-17305,FUR-CH-10002335,408.006,2,0.1,72.5344,335.47159999999997,3
4532,CA-2016-118759,2016-11-14,2016-11-17,MB-17305,OFF-ST-10001590,40.44,3,0.0,10.5144,29.925599999999996,3
4533,CA-2014-140403,2014-10-10,2014-10-10,TN-21040,FUR-CH-10002774,122.352,3,0.2,13.7646,108.5874,4
4534,CA-2014-140403,2014-10-10,2014-10-10,TN-21040,OFF-EN-10001219,15.28,2,0.0,7.4872,7.7928,4
4535,CA-2015-163104,2015-03-19,2015-03-26,MC-18130,OFF-PA-10001947,11.96,2,0.0,5.8604,6.099600000000001,2
4536,CA-2017-138464,2017-07-08,2017-07-12,VF-21715,FUR-FU-10003142,15.84,3,0.0,4.9104,10.9296,2
4537,CA-2017-138464,2017-07-08,2017-07-12,VF-21715,OFF-BI-10001543,86.376,3,0.2,30.2316,56.144400000000005,2
4538,CA-2017-138464,2017-07-08,2017-07-12,VF-21715,OFF-AR-10003560,18.24,3,0.0,6.2016,12.0384,2
4539,CA-2017-138464,2017-07-08,2017-07-12,VF-21715,OFF-AR-10004757,13.12,4,0.0,4.3296,8.790399999999998,2
4540,CA-2015-104129,2015-02-27,2015-03-02,ES-14080,TEC-PH-10003800,105.98,2,0.0,1.0598,104.92020000000001,2
4541,CA-2015-104129,2015-02-27,2015-03-02,ES-14080,FUR-TA-10004152,493.92,7,0.3,-28.224,522.144,2
4542,US-2017-132206,2017-06-16,2017-06-21,MK-17905,OFF-BI-10000756,5.936,7,0.8,-8.904,14.84,2
4543,CA-2017-113474,2017-03-30,2017-03-31,TM-21490,OFF-EN-10004206,325.86,2,0.0,149.8956,175.9644,3
4544,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,FUR-CH-10004477,383.607,9,0.3,-5.4801,389.0871,1
4545,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,TEC-PH-10003505,148.48,2,0.2,16.704,131.77599999999998,1
4546,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,TEC-PH-10000526,537.544,7,0.2,53.7544,483.7896,1
4547,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,OFF-BI-10003314,1.928,2,0.8,-2.9884,4.916399999999999,1
4548,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,OFF-AR-10003190,6.912,3,0.2,0.6912,6.2208,1
4549,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,FUR-FU-10001861,7.76,1,0.6,-2.134,9.894,1
4550,CA-2015-126557,2015-07-12,2015-07-17,RL-19615,TEC-PH-10003963,659.168,4,0.2,49.4376,609.7304,1
4551,US-2017-107636,2017-04-30,2017-05-02,NM-18520,OFF-LA-10003388,5.76,2,0.0,2.8224,2.9375999999999998,3
4552,US-2014-165862,2014-07-13,2014-07-17,GK-14620,FUR-TA-10002855,351.216,3,0.2,4.3902,346.8258,2
4553,US-2014-106334,2014-12-27,2015-01-02,JF-15490,FUR-CH-10004886,230.28,3,0.2,23.028,207.252,2
4554,US-2014-106334,2014-12-27,2015-01-02,JF-15490,OFF-PA-10003657,12.84,3,0.0,5.778,7.062,2
4555,CA-2016-101448,2016-02-27,2016-03-01,EB-13930,OFF-BI-10004738,56.82,3,0.0,28.41,28.41,1
4556,CA-2015-130218,2015-03-23,2015-03-26,SG-20470,OFF-FA-10003112,31.56,4,0.0,14.202,17.357999999999997,3
4557,CA-2015-130218,2015-03-23,2015-03-26,SG-20470,OFF-ST-10002486,27.92,4,0.0,0.5584,27.361600000000003,3
4558,US-2017-117331,2017-10-21,2017-10-28,ND-18370,OFF-BI-10003984,8.559,1,0.7,-6.5619,15.120899999999999,2
4559,CA-2014-127383,2014-12-31,2015-01-05,CM-11815,OFF-EN-10004773,49.568,2,0.2,17.9684,31.5996,2
4560,CA-2014-110219,2014-05-05,2014-05-08,EB-13870,FUR-CH-10001146,127.869,3,0.3,-9.1335,137.0025,3
4561,CA-2015-118871,2015-12-04,2015-12-09,HM-14860,OFF-EN-10003296,271.44,3,0.0,122.148,149.292,1
4562,CA-2015-118871,2015-12-04,2015-12-09,HM-14860,TEC-PH-10000193,110.352,3,0.2,8.2764,102.07560000000001,1
4563,CA-2015-118871,2015-12-04,2015-12-09,HM-14860,FUR-FU-10002111,36.4,5,0.0,13.832,22.567999999999998,1
4564,CA-2017-129490,2017-09-26,2017-09-30,SJ-20125,FUR-CH-10003298,419.136,4,0.2,-57.6312,476.7672,2
4565,CA-2014-101175,2014-12-09,2014-12-14,DM-12955,OFF-ST-10004950,100.704,6,0.2,-1.2588,101.96279999999999,2
4566,US-2017-149510,2017-12-03,2017-12-10,MC-17575,OFF-AP-10002350,45.216,3,0.2,4.5216,40.6944,2
4567,US-2017-149510,2017-12-03,2017-12-10,MC-17575,OFF-BI-10004233,28.782,6,0.7,-21.1068,49.8888,2
4568,US-2017-149510,2017-12-03,2017-12-10,MC-17575,OFF-PA-10001892,24.448,4,0.2,8.8624,15.585600000000001,2
4569,CA-2015-111990,2015-11-08,2015-11-13,DB-13660,OFF-BI-10003291,10.476,6,0.8,-17.2854,27.761400000000002,2
